realization	parameter	index	value
76	kf	8	0.5504477007700774
76	kf	9	0.9727388335132601
77	kd	0	
77	kd	1	
77	kd	2	
77	kd	3	
77	kd	4	
77	kf	0	0.8786798754942948
77	kf	1	1.0
77	kf	2	0.5315319375907595
77	kf	3	0.2144196341592879
77	kf	4	0.32006495228965226
78	kd	0	
78	kd	1	
78	kd	2	
78	kd	3	
78	kd	4	
78	kd	5	
78	kf	0	0.598748579805147
78	kf	1	0.5511491604437222
78	kf	2	0.4635062714687506
78	kf	3	0.3461158519596131
78	kf	4	1.0
78	kf	5	0.8230078491482178
79	kd	0	
79	kd	1	
79	kd	2	
79	kd	3	
79	kd	4	
79	kd	5	
79	kd	6	
79	kd	7	
79	kd	8	
79	kf	0	0.8987828480341118
79	kf	1	0.5534977027705165
79	kf	2	0.5369947883690703
79	kf	3	0.4286043300516653
79	kf	4	1.0
79	kf	5	0.965120132587906
79	kf	6	0.6510498228705622
79	kf	7	0.6458498908676326
79	kf	8	0.15972500178641594
80	kd	0	
80	kd	1	
80	kd	2	
80	kd	3	
80	kd	4	
80	kd	5	
80	kd	6	
80	kd	7	
80	kd	8	
80	kd	9	
80	kf	0	0.6344168730468787
80	kf	1	0.8777019225173958
80	kf	2	0.4106531618804756
80	kf	3	0.488282339093504
80	kf	4	0.5484492977597305
80	kf	5	0.850382906462165
80	kf	6	0.033980123574660286
80	kf	7	0.08967027081988754
80	kf	8	0.4090787125475742
80	kf	9	1.0
81	kd	0	
81	kd	1	
81	kd	2	
81	kd	3	
81	kd	4	
81	kd	5	
81	kd	6	
81	kd	7	
81	kd	8	
81	kd	9	
81	kd	10	
81	kf	0	0.24114148217797915
81	kf	1	0.15839617557778496
81	kf	2	0.971478947770686
81	kf	3	0.28754270190060255
81	kf	4	0.9594150039953863
81	kf	5	1.0
81	kf	6	0.8878624198355798
81	kf	7	0.6276430683981193
81	kf	8	0.9617948423918912
81	kf	9	0.7476942028672204
81	kf	10	0.8200514505131538
82	kd	0	
82	kd	1	
82	kd	2	
82	kd	3	
82	kd	4	
82	kf	0	0.9791265069379373
82	kf	1	0.012651556704100153
82	kf	2	0.27107256710230715
82	kf	3	0.7325523000124694
82	kf	4	1.0
83	kd	0	
83	kd	1	
83	kd	2	
83	kd	3	
83	kd	4	
83	kd	5	
83	kf	0	0.4036255484931587
83	kf	1	0.7770527985093224
83	kf	2	0.9494637317405326
83	kf	3	1.0
83	kf	4	0.7331320728841239
83	kf	5	0.44640891180049325
84	kd	0	
84	kd	1	
84	kd	2	
84	kd	3	
84	kf	0	0.506955805030057
84	kf	1	0.31418710637574687
84	kf	2	1.0
84	kf	3	0.4771607633091479
85	kd	0	
85	kd	1	
85	kd	2	
85	kd	3	
85	kd	4	
85	kd	5	
85	kf	0	0.819959798511045
85	kf	1	0.7288260180089006
85	kf	2	0.757505994883694
85	kf	3	0.9945995450683363
85	kf	4	0.13302796572577902
85	kf	5	1.0
86	kd	0	
86	kd	1	
86	kd	2	
86	kd	3	
86	kd	4	
86	kd	5	
86	kd	6	
86	kf	0	0.35567464325181686
86	kf	1	0.6036940888521108
86	kf	2	0.7545639092890429
86	kf	3	1.0
86	kf	4	0.836786841042203
86	kf	5	0.2663663277978794
86	kf	6	0.5490164829154822
87	kd	0	
87	kd	1	
87	kd	2	
87	kd	3	
87	kd	4	
87	kd	5	
87	kf	0	0.601608010770783
87	kf	1	1.0
87	kf	2	0.06200208929918828
87	kf	3	0.44418307210815733
87	kf	4	0.5105713996803283
87	kf	5	0.04596917424676609
88	kd	0	
88	kd	1	
88	kd	2	
88	kd	3	
88	kd	4	
88	kd	5	
88	kd	6	
88	kd	7	
88	kd	8	
88	kd	9	
88	kd	10	
88	kf	0	0.04054558430139067
88	kf	1	0.644506587971019
88	kf	2	0.04611669181860156
88	kf	3	0.9120208880044313
88	kf	4	0.8414437235977342
88	kf	5	0.6707798493964459
88	kf	6	0.079816635379603
88	kf	7	1.0
88	kf	8	0.10673930005220202
88	kf	9	0.2842140053266284
88	kf	10	0.19278063958286726
89	kd	0	
89	kd	1	
89	kd	2	
89	kd	3	
89	kf	0	0.44794651250514583
89	kf	1	1.0
89	kf	2	0.7542630751307701
89	kf	3	0.39963371237613615
90	kd	0	
90	kd	1	
90	kd	2	
90	kd	3	
90	kd	4	
90	kd	5	
90	kd	6	
90	kf	0	0.657148433325778
90	kf	1	0.0401141979299779
90	kf	2	0.6555086662934954
90	kf	3	1.0
90	kf	4	0.45050052386584655
90	kf	5	0.8065274397049861
90	kf	6	0.4160495903526516
91	kd	0	
91	kd	1	
91	kd	2	
91	kd	3	
91	kd	4	
91	kd	5	
91	kd	6	
91	kf	0	0.5785274335547913
91	kf	1	0.2167992130654143
91	kf	2	0.16163724807860078
91	kf	3	1.0
91	kf	4	0.6315124846803067
91	kf	5	0.7747403893992701
91	kf	6	0.3438712059384208
92	kd	0	
92	kd	1	
92	kd	2	
92	kd	3	
92	kd	4	
92	kf	0	1.0
92	kf	1	0.60323114075264
92	kf	2	0.3114950874729023
92	kf	3	0.2551915752681826
92	kf	4	0.3956462426912626
93	kd	0	
93	kd	1	
93	kd	2	
93	kd	3	
93	kd	4	
93	kd	5	
93	kd	6	
93	kd	7	
93	kd	8	
93	kf	0	0.2395376841733969
93	kf	1	0.9295151172952181
93	kf	2	1.0
93	kf	3	0.8484951363616164
93	kf	4	0.2991296674299614
93	kf	5	0.7804453936558117
93	kf	6	0.5530026645540719
93	kf	7	0.4757348446912551
93	kf	8	0.5912801761254644
94	kd	0	
94	kd	1	
94	kd	2	
94	kd	3	
94	kd	4	
94	kd	5	
94	kd	6	
94	kd	7	
94	kd	8	
94	kf	0	0.5817838584578476
94	kf	1	0.22401418262149925
94	kf	2	0.4338114840826959
94	kf	3	0.04386090354398795
94	kf	4	0.7166241562157483
94	kf	5	0.22099768778069567
94	kf	6	1.0
94	kf	7	0.8919006982505351
94	kf	8	0.8725971064063582
95	kd	0	
95	kd	1	
95	kd	2	
95	kd	3	
95	kd	4	
95	kf	0	1.0
95	kf	1	0.8066171992849961
95	kf	2	0.03888121393336749
95	kf	3	0.22381125635299987
95	kf	4	0.6243434770136902
96	kd	0	
96	kd	1	
96	kd	2	
96	kd	3	
96	kd	4	
96	kd	5	
96	kd	6	
96	kd	7	
96	kd	8	
96	kd	9	
96	kd	10	
96	kd	11	
96	kf	0	0.12241989179828841
96	kf	1	0.21752417923629502
96	kf	2	0.5345894152615493
96	kf	3	0.31605500379401746
96	kf	4	0.2412806605205701
96	kf	5	0.7768222286018737
96	kf	6	1.0
96	kf	7	0.7023043888948403
96	kf	8	0.13379347466081545
96	kf	9	0.5724078430039025
96	kf	10	0.13909014568159186
96	kf	11	0.004215095767295611
97	kd	0	
97	kd	1	
97	kd	2	
97	kd	3	
97	kd	4	
97	kd	5	
97	kd	6	
97	kd	7	
97	kd	8	
97	kd	9	
97	kf	0	0.8335579048965266
97	kf	1	0.4150819011630265
97	kf	2	0.9121159840951072
97	kf	3	0.05046269494076586
97	kf	4	0.6177206182137662
97	kf	5	0.2348584351936102
97	kf	6	1.0
97	kf	7	0.8425383802446726
97	kf	8	0.716968455083221
97	kf	9	0.8467214882695818
98	kd	0	
98	kd	1	
98	kd	2	
98	kd	3	
98	kd	4	
98	kd	5	
98	kd	6	
98	kd	7	
98	kd	8	
98	kd	9	
98	kd	10	
98	kd	11	
98	kf	0	1.0
98	kf	1	0.48305838288198716
98	kf	2	0.8581745301717235
98	kf	3	0.7023417268856196
98	kf	4	0.9725381109384792
98	kf	5	0.7345027974821532
98	kf	6	0.4331145625204323
98	kf	7	0.4608845242403105
98	kf	8	0.5235991677478095
98	kf	9	0.9754455455087089
98	kf	10	0.17885563710902755
98	kf	11	0.7517478310313115
99	kd	0	
99	kd	1	
99	kd	2	
99	kd	3	
99	kd	4	
99	kd	5	
99	kd	6	
99	kd	7	
99	kd	8	
99	kd	9	
99	kf	0	0.3820768382864029
99	kf	1	0.4746235117240441
99	kf	2	0.14306086069054177
99	kf	3	0.85259656571074
99	kf	4	0.7810616755953322
99	kf	5	0.6619638251436769
99	kf	6	0.9604341900907113
99	kf	7	0.015843020647967894
99	kf	8	0.9811947701166501
99	kf	9	1.0
100	kd	0	
100	kd	1	
100	kd	2	
100	kd	3	
100	kd	4	
100	kd	5	
100	kd	6	
100	kf	0	0.4164339425587833
100	kf	1	0.09944274662642932
100	kf	2	0.526934370005327
100	kf	3	0.9138221657303692
100	kf	4	0.7181217055908213
100	kf	5	0.32656924264980436
100	kf	6	1.0
101	kd	0	
101	kd	1	
101	kd	2	
101	kd	3	
101	kd	4	
101	kd	5	
101	kd	6	
101	kd	7	
101	kd	8	
101	kf	0	0.8312983366413934
101	kf	1	1.0
101	kf	2	0.7190352330745431
101	kf	3	0.12413972572578925
101	kf	4	0.5320164502163716
101	kf	5	0.10671285851313869
101	kf	6	0.6475033596208133
101	kf	7	0.9920890969192248
101	kf	8	0.8853723690177162
102	kd	0	
102	kd	1	
102	kd	2	
102	kd	3	
102	kd	4	
102	kd	5	
102	kd	6	
102	kf	0	0.8718376727215776
102	kf	1	0.24400724372741955
102	kf	2	0.9829333365051078
102	kf	3	1.0
102	kf	4	0.7696335836166195
102	kf	5	0.6763127911594703
102	kf	6	0.01071190672812823
103	kd	0	
103	kd	1	
103	kd	2	
103	kd	3	
103	kd	4	
103	kd	5	
103	kd	6	
103	kd	7	
103	kd	8	
103	kd	9	
103	kd	10	
103	kf	0	0.9675021381319303
103	kf	1	0.5996350554967053
103	kf	2	0.1128480614268475
103	kf	3	0.23124075245934528
103	kf	4	0.3512196381598374
103	kf	5	0.27202712592259787
103	kf	6	0.4239597282834585
103	kf	7	0.8368349158132332
103	kf	8	0.21995067918106043
103	kf	9	1.0
103	kf	10	0.907431378493013
104	kd	0	
104	kd	1	
104	kd	2	
104	kd	3	
104	kd	4	
104	kd	5	
104	kd	6	
104	kf	0	0.3161651692007191
104	kf	1	0.35043022883309294
104	kf	2	0.13718321699777206
104	kf	3	0.528165450045094
104	kf	4	0.5308797330433814
104	kf	5	1.0
104	kf	6	0.7839622555103404
105	kd	0	
105	kd	1	
105	kd	2	
105	kf	0	1.0
105	kf	1	0.9379336559594031
105	kf	2	0.5052176991715339
106	kd	0	
106	kd	1	
106	kd	2	
106	kd	3	
106	kf	0	1.0
106	kf	1	0.8577332804486462
106	kf	2	0.010348344584504395
106	kf	3	0.963218112569716
107	kd	0	
107	kd	1	
107	kd	2	
107	kd	3	
107	kd	4	
107	kd	5	
107	kd	6	
107	kd	7	
107	kf	0	0.967105005248957
107	kf	1	0.13830613113473877
107	kf	2	0.6114081823390358
107	kf	3	1.0
107	kf	4	0.8764185493074514
107	kf	5	0.588765502381597
107	kf	6	0.12063133652418516
107	kf	7	0.9925725756969136
108	kd	0	
108	kd	1	
108	kd	2	
108	kd	3	
108	kd	4	
108	kd	5	
108	kd	6	
108	kd	7	
108	kd	8	
108	kf	0	0.15675531427217063
108	kf	1	0.08053970477570103
108	kf	2	0.0455672188161543
108	kf	3	0.7245469334066171
108	kf	4	0.646946217470703
108	kf	5	0.24275799997410968
108	kf	6	1.0
108	kf	7	0.20987479685371102
108	kf	8	0.24279085771237582
109	kd	0	
109	kd	1	
109	kd	2	
109	kd	3	
109	kd	4	
109	kd	5	
109	kd	6	
109	kd	7	
109	kd	8	
109	kd	9	
109	kd	10	
109	kf	0	0.7131810525344682
109	kf	1	0.12854477837944855
109	kf	2	0.5978199716564728
109	kf	3	0.7794063005433742
109	kf	4	0.48808535429833555
109	kf	5	0.8030622256774447
109	kf	6	0.8740639468383724
109	kf	7	0.7879252624627959
109	kf	8	0.9388223017609924
109	kf	9	0.3642376841058506
109	kf	10	1.0
110	kd	0	
110	kd	1	
110	kd	2	
110	kd	3	
110	kd	4	
110	kd	5	
110	kd	6	
110	kd	7	
110	kd	8	
110	kf	0	0.7509883582203776
110	kf	1	0.9273431531127245
110	kf	2	0.5908314808154281
110	kf	3	0.6530154247035554
110	kf	4	0.5908021829502881
110	kf	5	0.5570945349811236
110	kf	6	0.8235344196479635
110	kf	7	1.0
110	kf	8	0.5438347477651716
111	kd	0	
111	kd	1	
111	kd	2	
111	kd	3	
111	kf	0	0.08795433155410788
111	kf	1	1.0
111	kf	2	0.9975113854010896
111	kf	3	0.38780098097796006
112	kd	0	
112	kd	1	
112	kd	2	
112	kd	3	
112	kd	4	
112	kd	5	
112	kd	6	
112	kd	7	
112	kd	8	
112	kf	0	0.2327959426578192
112	kf	1	0.5575070701442166
112	kf	2	0.691220617413749
112	kf	3	0.9521416411277481
112	kf	4	0.8359197693948914
112	kf	5	1.0
112	kf	6	0.4574559741057699
112	kf	7	0.8615200631987691
112	kf	8	0.08691004519544902
113	kd	0	
113	kd	1	
113	kd	2	
113	kd	3	
113	kd	4	
113	kd	5	
113	kd	6	
113	kd	7	
113	kf	0	0.8006808128562465
113	kf	1	1.0
113	kf	2	0.6126158732072021
113	kf	3	0.01921054693680444
113	kf	4	0.2763316654851803
113	kf	5	0.33948610605934004
113	kf	6	0.7513407439339551
113	kf	7	0.1648566436982557
114	kd	0	
114	kd	1	
114	kd	2	
114	kd	3	
114	kd	4	
114	kd	5	
114	kd	6	
114	kf	0	0.4896502005222533
114	kf	1	1.0
114	kf	2	0.4219521529828605
114	kf	3	0.6245454172198832
114	kf	4	0.8638193438292412
114	kf	5	0.8526555804944641
114	kf	6	0.7355760232766302
115	kd	0	
115	kd	1	
115	kd	2	
115	kd	3	
115	kd	4	
115	kd	5	
115	kd	6	
115	kd	7	
115	kd	8	
115	kf	0	0.8919211362732733
115	kf	1	0.6344535317781786
115	kf	2	0.39439199142103293
115	kf	3	0.19830407438242717
115	kf	4	1.0
115	kf	5	0.01776337208574492
115	kf	6	0.4594127160772494
115	kf	7	0.6302854110334343
115	kf	8	0.8706147805326409
116	kd	0	
116	kd	1	
116	kd	2	
116	kd	3	
116	kf	0	0.12320677816501482
116	kf	1	1.0
116	kf	2	0.26358239841943104
116	kf	3	0.5159711684601229
117	kd	0	
117	kd	1	
117	kd	2	
117	kd	3	
117	kd	4	
117	kd	5	
117	kd	6	
117	kd	7	
117	kd	8	
117	kd	9	
117	kd	10	
117	kf	0	0.5127248233111422
117	kf	1	0.23537520967902387
117	kf	2	0.8358878607437539
117	kf	3	0.9540990069414212
117	kf	4	0.6275077490843745
117	kf	5	0.6253658095205404
117	kf	6	0.34141743886560255
117	kf	7	1.0
117	kf	8	0.5529339651171773
117	kf	9	0.3409612268365199
117	kf	10	0.07663702052052772
118	kd	0	
118	kd	1	
118	kd	2	
118	kd	3	
118	kd	4	
118	kd	5	
118	kf	0	0.9202660927607226
118	kf	1	1.0
118	kf	2	0.9854406250368626
118	kf	3	0.5293658148612248
118	kf	4	0.13343643770794938
118	kf	5	0.3896666086409126
119	kd	0	
119	kd	1	
119	kd	2	
119	kd	3	
119	kf	0	0.343032388412445
119	kf	1	0.3689246674329391
119	kf	2	0.21394552093028044
119	kf	3	1.0
120	kd	0	
120	kd	1	
120	kd	2	
120	kd	3	
120	kd	4	
120	kd	5	
120	kd	6	
120	kd	7	
120	kd	8	
120	kf	0	0.5774181940632354
120	kf	1	0.632865821582186
120	kf	2	0.8058249081553402
120	kf	3	0.14795994477677601
120	kf	4	0.6770855543558582
120	kf	5	1.0
120	kf	6	0.405210865220233
120	kf	7	0.6348166828976183
120	kf	8	0.35310696983137385
121	kd	0	
121	kd	1	
121	kd	2	
121	kd	3	
121	kd	4	
121	kd	5	
121	kd	6	
121	kd	7	
121	kd	8	
121	kd	9	
121	kd	10	
121	kd	11	
121	kf	0	1.0
121	kf	1	0.2511769084485967
121	kf	2	0.7399071528422223
121	kf	3	0.901694528292682
121	kf	4	0.876216529226177
121	kf	5	0.7535046435756768
121	kf	6	0.7383333834262362
121	kf	7	0.29540447464899827
121	kf	8	0.3538250014794687
121	kf	9	0.6734966806425048
121	kf	10	0.819082134036962
121	kf	11	0.7723381449780108
122	kd	0	
122	kd	1	
122	kd	2	
122	kd	3	
122	kd	4	
122	kd	5	
122	kf	0	0.4770823972205441
122	kf	1	0.3561967943539397
122	kf	2	0.960763684955034
122	kf	3	0.4255928514381196
122	kf	4	0.3895351467551565
122	kf	5	1.0
123	kd	0	
123	kd	1	
123	kd	2	
123	kd	3	
123	kd	4	
123	kd	5	
123	kd	6	
123	kf	0	0.4470725415425267
123	kf	1	0.7086251514960211
123	kf	2	0.9946111323624749
123	kf	3	0.3538609037962304
123	kf	4	0.7746187377062212
123	kf	5	1.0
123	kf	6	0.8889234394207767
124	kd	0	
124	kd	1	
124	kd	2	
124	kd	3	
124	kd	4	
124	kf	0	1.0
124	kf	1	0.5665861366201661
124	kf	2	0.12072907867312982
124	kf	3	0.9374282803856914
124	kf	4	0.8142021599085081
125	kd	0	
125	kd	1	
125	kd	2	
125	kd	3	
125	kd	4	
125	kd	5	
125	kd	6	
125	kd	7	
125	kd	8	
125	kd	9	
125	kf	0	1.0
125	kf	1	0.8463215146492621
125	kf	2	0.7434678541580999
125	kf	3	0.3970854031467635
125	kf	4	0.7862326407013095
125	kf	5	0.9875565028424172
125	kf	6	0.9203404696216237
125	kf	7	0.7469648851436721
125	kf	8	0.037506904679133465
125	kf	9	0.8020751830433657
126	kd	0	
126	kd	1	
126	kd	2	
126	kd	3	
126	kd	4	
126	kd	5	
126	kd	6	
126	kd	7	
126	kd	8	
126	kf	0	0.5538621027220281
126	kf	1	1.0
126	kf	2	0.8922554297824389
126	kf	3	0.14705409136846032
126	kf	4	0.028591091946387773
126	kf	5	0.4867610375835528
126	kf	6	0.6406592062249756
126	kf	7	0.5028263173407002
126	kf	8	0.03759098754690314
127	kd	0	
127	kd	1	
127	kd	2	
127	kd	3	
127	kd	4	
127	kd	5	
127	kd	6	
127	kd	7	
127	kd	8	
127	kd	9	
127	kd	10	
127	kf	0	0.10001718277961674
127	kf	1	0.22217916004035396
127	kf	2	0.1426905081326071
127	kf	3	0.2461042550535937
127	kf	4	0.37237694865745896
127	kf	5	0.8907647232084058
127	kf	6	1.0
127	kf	7	0.6355588326488463
127	kf	8	0.7657048687459896
127	kf	9	0.9047027879573308
127	kf	10	0.8688546935705685
128	kd	0	
128	kd	1	
128	kd	2	
128	kd	3	
128	kd	4	
128	kf	0	0.8838954228096303
128	kf	1	0.26540722701666325
128	kf	2	0.5594052296898238
128	kf	3	1.0
128	kf	4	0.9684409506976996
129	kd	0	
129	kd	1	
129	kd	2	
129	kf	0	0.5174069289507262
129	kf	1	1.0
129	kf	2	0.1953987750396612
130	kd	0	
130	kd	1	
130	kd	2	
130	kf	0	1.0
130	kf	1	0.7283096106169017
130	kf	2	0.8946306250940004
131	kd	0	
131	kd	1	
131	kd	2	
131	kd	3	
131	kf	0	0.42966947974890907
131	kf	1	1.0
131	kf	2	0.4561298922096903
131	kf	3	0.014129825556144953
132	kd	0	
132	kd	1	
132	kd	2	
132	kd	3	
132	kd	4	
132	kd	5	
132	kf	0	0.5928516835536634
132	kf	1	0.9579993020562098
132	kf	2	0.7705864195202725
132	kf	3	0.8825887447156129
132	kf	4	1.0
132	kf	5	0.5119055584657979
133	kd	0	
133	kd	1	
133	kd	2	
133	kd	3	
133	kd	4	
133	kd	5	
133	kd	6	
133	kd	7	
133	kf	0	0.1235471322187868
133	kf	1	0.6167554261215344
133	kf	2	0.6072950589497483
133	kf	3	0.8445042187624928
133	kf	4	1.0
133	kf	5	0.5984680820602338
133	kf	6	0.8558815724875493
133	kf	7	0.6197916181974086
134	kd	0	
134	kd	1	
134	kd	2	
134	kd	3	
134	kf	0	0.03015109811501579
134	kf	1	0.24882877291208635
134	kf	2	1.0
134	kf	3	0.573765631774672
135	kd	0	
135	kd	1	
135	kd	2	
135	kd	3	
135	kd	4	
135	kd	5	
135	kd	6	
135	kd	7	
135	kd	8	
135	kd	9	
135	kf	0	0.3332586248098467
135	kf	1	0.7019507996432135
135	kf	2	0.5734207939280592
135	kf	3	1.0
135	kf	4	0.3530219783407018
135	kf	5	0.09810518399655187
135	kf	6	0.703809240711774
135	kf	7	0.482923430779793
135	kf	8	0.6526708360181226
135	kf	9	0.6502270006395728
136	kd	0	
136	kd	1	
136	kd	2	
136	kd	3	
136	kd	4	
136	kd	5	
136	kd	6	
136	kf	0	0.018493176190569522
136	kf	1	0.1674102242869598
136	kf	2	0.5455050721535071
136	kf	3	0.13694477626232493
136	kf	4	0.19565353377896838
136	kf	5	1.0
136	kf	6	0.3561884395760285
137	kd	0	
137	kd	1	
137	kd	2	
137	kd	3	
137	kd	4	
137	kd	5	
137	kd	6	
137	kd	7	
137	kd	8	
137	kd	9	
137	kd	10	
137	kd	11	
137	kf	0	0.7311705449722679
137	kf	1	1.0
137	kf	2	0.9038149776046862
137	kf	3	0.5278530045702038
137	kf	4	0.538097271164104
137	kf	5	0.23217611070930583
137	kf	6	0.2224538784196642
137	kf	7	0.8131669985774854
137	kf	8	0.37886175834216285
137	kf	9	0.7430522370933584
137	kf	10	0.9633670408451513
137	kf	11	0.7596536589555449
138	kd	0	
138	kd	1	
138	kd	2	
138	kd	3	
138	kd	4	
138	kd	5	
138	kf	0	0.35523144935141676
138	kf	1	0.18137298890244233
138	kf	2	0.01586213510467629
138	kf	3	0.9919037559527976
138	kf	4	0.14413914797110877
138	kf	5	1.0
139	kd	0	
139	kd	1	
139	kd	2	
139	kd	3	
139	kd	4	
139	kf	0	0.2689467627392077
139	kf	1	0.677211068742603
139	kf	2	0.06744679767181434
139	kf	3	1.0
139	kf	4	0.7314102245411717
140	kd	0	
140	kd	1	
140	kd	2	
140	kd	3	
140	kd	4	
140	kd	5	
140	kd	6	
140	kd	7	
140	kd	8	
140	kd	9	
140	kd	10	
140	kd	11	
140	kf	0	0.7055261790665176
140	kf	1	0.8534808014844053
140	kf	2	0.928711226415853
140	kf	3	0.015255340572980593
140	kf	4	0.339863214693775
140	kf	5	0.722420683058642
140	kf	6	0.7710065979584737
140	kf	7	0.3397740385399016
140	kf	8	0.06652609390470789
140	kf	9	0.7609675973917415
140	kf	10	0.17221046508083482
140	kf	11	1.0
141	kd	0	
141	kd	1	
141	kd	2	
141	kd	3	
141	kd	4	
141	kf	0	0.7527663247047872
141	kf	1	0.9710569476401574
141	kf	2	1.0
141	kf	3	0.9949502693804174
141	kf	4	0.19031964655314232
142	kd	0	
142	kd	1	
142	kd	2	
142	kd	3	
142	kd	4	
142	kd	5	
142	kd	6	
142	kd	7	
142	kd	8	
142	kf	0	0.8842765450868405
142	kf	1	1.0
142	kf	2	0.2941387379977988
142	kf	3	0.6881233146228328
142	kf	4	0.6861688585091428
142	kf	5	0.20074076923872455
142	kf	6	0.9653485189691603
142	kf	7	0.4898187204791426
142	kf	8	0.8489031976971263
143	kd	0	
143	kd	1	
143	kd	2	
143	kd	3	
143	kd	4	
143	kd	5	
143	kd	6	
143	kd	7	
143	kd	8	
143	kd	9	
143	kd	10	
143	kf	0	0.22495024626198382
143	kf	1	0.5028363167129559
143	kf	2	0.1981995920009393
143	kf	3	0.8444024931002184
143	kf	4	1.0
143	kf	5	0.5798432905885754
143	kf	6	0.5053530323852601
143	kf	7	0.13232876989569886
143	kf	8	0.5202681980461268
143	kf	9	0.2818406154782141
143	kf	10	0.6066888657501985
144	kd	0	
144	kd	1	
144	kd	2	
144	kd	3	
144	kf	0	0.06372926501132666
144	kf	1	1.0
144	kf	2	0.8281372602347947
144	kf	3	0.9575581949423518
145	kd	0	
145	kd	1	
145	kd	2	
145	kd	3	
145	kd	4	
145	kd	5	
145	kd	6	
145	kd	7	
145	kd	8	
145	kd	9	
145	kf	0	0.7174360419512814
145	kf	1	0.7374058532735971
145	kf	2	0.8757798903201935
145	kf	3	1.0
145	kf	4	0.8195185102151419
145	kf	5	0.09031903183090002
145	kf	6	0.10535121740627791
145	kf	7	0.4421389540956452
145	kf	8	0.4658969498574788
145	kf	9	0.6695305529019776
146	kd	0	
146	kd	1	
146	kd	2	
146	kd	3	
146	kd	4	
146	kf	0	0.8791346277894593
146	kf	1	0.9815682780192241
146	kf	2	0.7233541617516374
146	kf	3	1.0
146	kf	4	0.32495327587743245
147	kd	0	
147	kd	1	
147	kd	2	
147	kd	3	
147	kd	4	
147	kd	5	
147	kd	6	
147	kd	7	
147	kd	8	
147	kd	9	
147	kf	0	0.9909810794618978
147	kf	1	0.9882770785705937
147	kf	2	1.0
147	kf	3	0.07816493747526133
147	kf	4	0.5739177980268925
147	kf	5	0.3479636725627586
147	kf	6	0.07813505735585752
147	kf	7	0.21569898536755283
147	kf	8	0.596206277274171
147	kf	9	0.14962180605078923
148	kd	0	
148	kd	1	
148	kd	2	
148	kd	3	
148	kd	4	
148	kd	5	
148	kd	6	
148	kd	7	
148	kd	8	
148	kd	9	
148	kf	0	1.0
148	kf	1	0.5707326681897278
148	kf	2	0.38060234440626006
148	kf	3	0.21972120679909898
148	kf	4	0.41664188562049237
148	kf	5	0.5339121057983865
148	kf	6	0.40929661235072773
148	kf	7	0.39208408983082993
148	kf	8	0.9057942730166324
148	kf	9	0.17008308686203422
149	kd	0	
149	kd	1	
149	kd	2	
149	kd	3	
149	kf	0	0.7034172596731554
149	kf	1	1.0
149	kf	2	0.3403643318159002
149	kf	3	0.309200960606277
150	kd	0	
150	kd	1	
150	kd	2	
150	kd	3	
150	kd	4	
150	kd	5	
150	kd	6	
150	kd	7	
150	kf	0	0.7319520174490659
150	kf	1	0.7829853671895817
150	kf	2	0.7915779659527968
150	kf	3	0.9296972697052007
150	kf	4	1.0
150	kf	5	0.4288568119598092
150	kf	6	0.15302275404348406
150	kf	7	0.5540880664565876
151	kd	0	
151	kd	1	
151	kd	2	
151	kd	3	
151	kd	4	
151	kd	5	
151	kd	6	
151	kd	7	
151	kd	8	
151	kd	9	
151	kd	10	
151	kf	0	0.8838217221647828
151	kf	1	0.42828618607950014
151	kf	2	0.475837895956516
151	kf	3	0.43021997757143865
151	kf	4	0.4847104364660371
151	kf	5	1.0
151	kf	6	0.09381366801675264
151	kf	7	0.8796563076049353
151	kf	8	0.1236284114747723
151	kf	9	0.5277596866972725
151	kf	10	0.11063203783481586
152	kd	0	
152	kd	1	
152	kd	2	
152	kd	3	
152	kf	0	0.5752223933243806
152	kf	1	1.0
152	kf	2	0.826948547856055
152	kf	3	0.8536194990531126
153	kd	0	
153	kd	1	
153	kd	2	
153	kd	3	
153	kd	4	
153	kf	0	0.1741995422784876
153	kf	1	0.4391497690932877
153	kf	2	1.0
153	kf	3	0.3537199525430459
153	kf	4	0.43681133698283936
154	kd	0	
154	kd	1	
154	kd	2	
154	kd	3	
154	kd	4	
154	kf	0	0.39578650280635574
154	kf	1	1.0
154	kf	2	0.08585791175744004
154	kf	3	0.4811973150287432
154	kf	4	0.21334539196002397
155	kd	0	
155	kd	1	
155	kd	2	
155	kd	3	
155	kd	4	
155	kd	5	
155	kf	0	0.20826471763626617
155	kf	1	0.3579309088418523
155	kf	2	0.2750583281349624
155	kf	3	0.5897037704326502
155	kf	4	0.8727242767884583
155	kf	5	1.0
156	kd	0	
156	kd	1	
156	kd	2	
156	kd	3	
156	kd	4	
156	kd	5	
156	kd	6	
156	kd	7	
156	kf	0	0.15084530626728734
156	kf	1	0.6463498064969669
156	kf	2	1.0
156	kf	3	0.7682749973476486
156	kf	4	0.6994217121751347
156	kf	5	0.6845965145731614
156	kf	6	0.5970707493167731
156	kf	7	0.7973577269663542
157	kd	0	
157	kd	1	
157	kd	2	
157	kd	3	
157	kf	0	0.9202147857570318
157	kf	1	0.8934992600850539
157	kf	2	1.0
157	kf	3	0.13793060595820492
158	kd	0	
158	kd	1	
158	kd	2	
158	kd	3	
158	kd	4	
158	kd	5	
158	kd	6	
158	kf	0	0.5775756056352
158	kf	1	0.6369888315658865
