realization	parameter	index	value
8732	kf	4	0.8790408084065644
8733	kd	0	
8733	kd	1	
8733	kd	2	
8733	kd	3	
8733	kd	4	
8733	kf	0	0.5889280002279157
8733	kf	1	0.27585588537725914
8733	kf	2	0.09951168305409655
8733	kf	3	1.0
8733	kf	4	0.07077550832827435
8734	kd	0	
8734	kd	1	
8734	kd	2	
8734	kd	3	
8734	kd	4	
8734	kd	5	
8734	kd	6	
8734	kd	7	
8734	kd	8	
8734	kd	9	
8734	kf	0	0.49517217512578915
8734	kf	1	1.0
8734	kf	2	0.9071191392440323
8734	kf	3	0.15190487753851156
8734	kf	4	0.6571259664925139
8734	kf	5	0.170150439603399
8734	kf	6	0.39808244508075735
8734	kf	7	0.1398928494162797
8734	kf	8	0.883981477147591
8734	kf	9	0.8353642966798662
8735	kd	0	
8735	kd	1	
8735	kd	2	
8735	kd	3	
8735	kd	4	
8735	kd	5	
8735	kd	6	
8735	kd	7	
8735	kd	8	
8735	kd	9	
8735	kf	0	0.9441048020064139
8735	kf	1	0.21944074661860913
8735	kf	2	0.4070005538888521
8735	kf	3	0.3772910282010184
8735	kf	4	1.0
8735	kf	5	0.5164643288895641
8735	kf	6	0.34180207625663345
8735	kf	7	0.11620656470914702
8735	kf	8	0.4820011348836431
8735	kf	9	0.10840204800243526
8736	kd	0	
8736	kd	1	
8736	kd	2	
8736	kf	0	0.17852398620835358
8736	kf	1	1.0
8736	kf	2	0.5481191267387943
8737	kd	0	
8737	kd	1	
8737	kd	2	
8737	kd	3	
8737	kd	4	
8737	kf	0	0.8640573972246206
8737	kf	1	0.14083761124549393
8737	kf	2	0.12409014341700361
8737	kf	3	0.8353799738834125
8737	kf	4	1.0
8738	kd	0	
8738	kd	1	
8738	kd	2	
8738	kd	3	
8738	kd	4	
8738	kd	5	
8738	kd	6	
8738	kf	0	0.9927206983257589
8738	kf	1	0.3890267846278748
8738	kf	2	0.04621071979662045
8738	kf	3	0.720666168261688
8738	kf	4	0.186085143833543
8738	kf	5	1.0
8738	kf	6	0.9592824821289951
8739	kd	0	
8739	kd	1	
8739	kd	2	
8739	kd	3	
8739	kf	0	0.969805165242644
8739	kf	1	1.0
8739	kf	2	0.8202849316858382
8739	kf	3	0.8528535635559638
8740	kd	0	
8740	kd	1	
8740	kd	2	
8740	kd	3	
8740	kd	4	
8740	kd	5	
8740	kd	6	
8740	kf	0	0.05237728507198444
8740	kf	1	1.0
8740	kf	2	0.37336514645481134
8740	kf	3	0.13606923075427152
8740	kf	4	0.4898586310621688
8740	kf	5	0.5273753049570169
8740	kf	6	0.5162969696560837
8741	kd	0	
8741	kd	1	
8741	kd	2	
8741	kd	3	
8741	kd	4	
8741	kd	5	
8741	kd	6	
8741	kd	7	
8741	kd	8	
8741	kd	9	
8741	kf	0	0.8827961531158772
8741	kf	1	0.21336554435942015
8741	kf	2	1.0
8741	kf	3	0.1258614737629728
8741	kf	4	0.7724129052848326
8741	kf	5	0.6760110904098788
8741	kf	6	0.8472023049863919
8741	kf	7	0.323160937683136
8741	kf	8	0.6954624703300976
8741	kf	9	0.3050401601046916
8742	kd	0	
8742	kd	1	
8742	kd	2	
8742	kd	3	
8742	kf	0	0.3199146863822092
8742	kf	1	0.36223786072557873
8742	kf	2	1.0
8742	kf	3	0.7908813856071358
8743	kd	0	
8743	kd	1	
8743	kd	2	
8743	kd	3	
8743	kd	4	
8743	kd	5	
8743	kd	6	
8743	kd	7	
8743	kd	8	
8743	kf	0	0.6652795576428904
8743	kf	1	0.4211302653978455
8743	kf	2	0.185262839575238
8743	kf	3	0.9719312452870706
8743	kf	4	0.059994848156595885
8743	kf	5	0.9293888400358732
8743	kf	6	1.0
8743	kf	7	0.21318666532802968
8743	kf	8	0.1872586526399287
8744	kd	0	
8744	kd	1	
8744	kd	2	
8744	kd	3	
8744	kd	4	
8744	kd	5	
8744	kd	6	
8744	kf	0	0.8597300339802186
8744	kf	1	0.4639185353077623
8744	kf	2	0.5722788441187464
8744	kf	3	1.0
8744	kf	4	0.42947363897002716
8744	kf	5	0.02574008370486865
8744	kf	6	0.7601942179126704
8745	kd	0	
8745	kd	1	
8745	kd	2	
8745	kf	0	0.6169687910070396
8745	kf	1	0.19184912177088084
8745	kf	2	1.0
8746	kd	0	
8746	kd	1	
8746	kd	2	
8746	kd	3	
8746	kd	4	
8746	kd	5	
8746	kd	6	
8746	kd	7	
8746	kd	8	
8746	kd	9	
8746	kd	10	
8746	kf	0	0.9025054161937767
8746	kf	1	0.8782356888942654
8746	kf	2	1.0
8746	kf	3	0.45871745553681204
8746	kf	4	0.9900134419623854
8746	kf	5	0.09012749650459384
8746	kf	6	0.2884215385217989
8746	kf	7	0.5257450194874393
8746	kf	8	0.857549837672712
8746	kf	9	0.27610876268441437
8746	kf	10	0.6164688232430728
8747	kd	0	
8747	kd	1	
8747	kd	2	
8747	kd	3	
8747	kd	4	
8747	kd	5	
8747	kf	0	0.3812351756985236
8747	kf	1	0.38154404920887336
8747	kf	2	0.4868104538658762
8747	kf	3	0.20035110623727498
8747	kf	4	0.845666142741751
8747	kf	5	1.0
8748	kd	0	
8748	kd	1	
8748	kd	2	
8748	kd	3	
8748	kf	0	0.5598846702056891
8748	kf	1	0.659660014687619
8748	kf	2	0.7958681740489376
8748	kf	3	1.0
8749	kd	0	
8749	kd	1	
8749	kd	2	
8749	kd	3	
8749	kd	4	
8749	kd	5	
8749	kd	6	
8749	kd	7	
8749	kd	8	
8749	kd	9	
8749	kd	10	
8749	kf	0	0.006750530888536078
8749	kf	1	0.16769376675375267
8749	kf	2	0.16947673132094643
8749	kf	3	0.8873942574454331
8749	kf	4	0.038935338033127605
8749	kf	5	0.9683365802608407
8749	kf	6	0.7758723037944174
8749	kf	7	0.1392917410820447
8749	kf	8	0.814244039996995
8749	kf	9	0.3870153651381803
8749	kf	10	1.0
8750	kd	0	
8750	kd	1	
8750	kd	2	
8750	kd	3	
8750	kd	4	
8750	kd	5	
8750	kd	6	
8750	kd	7	
8750	kd	8	
8750	kf	0	0.45680490311426125
8750	kf	1	0.01475832436471419
8750	kf	2	0.4806633747890731
8750	kf	3	0.6538364289877352
8750	kf	4	1.0
8750	kf	5	0.7453363570828975
8750	kf	6	0.15738912584053358
8750	kf	7	0.7358690662643385
8750	kf	8	0.25460771002193927
8751	kd	0	
8751	kd	1	
8751	kd	2	
8751	kd	3	
8751	kd	4	
8751	kd	5	
8751	kd	6	
8751	kf	0	0.24904450827267086
8751	kf	1	0.5959515444278997
8751	kf	2	0.3400210753347588
8751	kf	3	1.0
8751	kf	4	0.4678602369614931
8751	kf	5	0.4387928169994014
8751	kf	6	0.22200991445020896
8752	kd	0	
8752	kd	1	
8752	kd	2	
8752	kd	3	
8752	kd	4	
8752	kd	5	
8752	kd	6	
8752	kd	7	
8752	kd	8	
8752	kd	9	
8752	kd	10	
8752	kf	0	0.3129072088975788
8752	kf	1	0.16188209894452787
8752	kf	2	0.30741597255733183
8752	kf	3	0.6662354644937688
8752	kf	4	1.0
8752	kf	5	0.7780179955276252
8752	kf	6	0.7333130338769106
8752	kf	7	0.5780609317680593
8752	kf	8	0.5616662377096068
8752	kf	9	0.3931353477333345
8752	kf	10	0.9983795330639197
8753	kd	0	
8753	kd	1	
8753	kd	2	
8753	kd	3	
8753	kd	4	
8753	kd	5	
8753	kf	0	0.8735429203263546
8753	kf	1	1.0
8753	kf	2	0.16836793623384935
8753	kf	3	0.8153707325268275
8753	kf	4	0.9323138299341281
8753	kf	5	0.05322737424625866
8754	kd	0	
8754	kd	1	
8754	kd	2	
8754	kd	3	
8754	kd	4	
8754	kd	5	
8754	kd	6	
8754	kd	7	
8754	kd	8	
8754	kd	9	
8754	kd	10	
8754	kf	0	0.4605947403866226
8754	kf	1	0.4087061711195047
8754	kf	2	0.8161566179489477
8754	kf	3	0.3819905106039475
8754	kf	4	0.6233003887723075
8754	kf	5	0.40587301614185
8754	kf	6	1.0
8754	kf	7	0.6100951246887545
8754	kf	8	0.3966083158886328
8754	kf	9	0.40760125590494223
8754	kf	10	0.7014946753106591
8755	kd	0	
8755	kd	1	
8755	kd	2	
8755	kd	3	
8755	kd	4	
8755	kd	5	
8755	kd	6	
8755	kd	7	
8755	kd	8	
8755	kd	9	
8755	kd	10	
8755	kd	11	
8755	kf	0	0.8447574514424595
8755	kf	1	1.0
8755	kf	2	0.7933236228663554
8755	kf	3	0.2702697176345715
8755	kf	4	0.16383852101269633
8755	kf	5	0.694598486722303
8755	kf	6	0.17472058471646798
8755	kf	7	0.5276421431662102
8755	kf	8	0.026917705384249847
8755	kf	9	0.3794715130557557
8755	kf	10	0.388118432662367
8755	kf	11	0.2798924319019751
8756	kd	0	
8756	kd	1	
8756	kd	2	
8756	kd	3	
8756	kf	0	1.0
8756	kf	1	0.23036856142452977
8756	kf	2	0.13032030007299164
8756	kf	3	0.528180888767627
8757	kd	0	
8757	kd	1	
8757	kd	2	
8757	kd	3	
8757	kf	0	0.7943879765327309
8757	kf	1	0.5670547861227336
8757	kf	2	1.0
8757	kf	3	0.338925388088482
8758	kd	0	
8758	kd	1	
8758	kd	2	
8758	kd	3	
8758	kd	4	
8758	kd	5	
8758	kf	0	1.0
8758	kf	1	0.7970310323786565
8758	kf	2	0.4575374109181277
8758	kf	3	0.746473861865115
8758	kf	4	0.5438874593538284
8758	kf	5	0.49856074488862184
8759	kd	0	
8759	kd	1	
8759	kf	0	0.350485692036255
8759	kf	1	1.0
8760	kd	0	
8760	kd	1	
8760	kd	2	
8760	kd	3	
8760	kd	4	
8760	kd	5	
8760	kd	6	
8760	kd	7	
8760	kd	8	
8760	kf	0	0.8992580306783717
8760	kf	1	1.0
8760	kf	2	0.15512842212204433
8760	kf	3	0.11365245967976303
8760	kf	4	0.6855653310753218
8760	kf	5	0.2055751086366004
8760	kf	6	0.2677919109820059
8760	kf	7	0.6366022671093077
8760	kf	8	0.0010707123669434864
8761	kd	0	
8761	kd	1	
8761	kd	2	
8761	kf	0	0.7879788902139907
8761	kf	1	1.0
8761	kf	2	0.4142994675986896
8762	kd	0	
8762	kd	1	
8762	kd	2	
8762	kd	3	
8762	kd	4	
8762	kd	5	
8762	kd	6	
8762	kd	7	
8762	kd	8	
8762	kd	9	
8762	kd	10	
8762	kf	0	0.2146268521234341
8762	kf	1	0.6993629490510327
8762	kf	2	0.14446859168828044
8762	kf	3	0.7735700992098101
8762	kf	4	0.9510219786436913
8762	kf	5	1.0
8762	kf	6	0.7566299677119672
8762	kf	7	0.5073634196343595
8762	kf	8	0.26373518859655637
8762	kf	9	0.0027131552432222944
8762	kf	10	0.9595102600512443
8763	kd	0	
8763	kd	1	
8763	kd	2	
8763	kd	3	
8763	kd	4	
8763	kf	0	0.0996899147325655
8763	kf	1	0.11465149151304398
8763	kf	2	1.0
8763	kf	3	0.2224724888607759
8763	kf	4	0.43783897891954393
8764	kd	0	
8764	kd	1	
8764	kd	2	
8764	kd	3	
8764	kf	0	0.24930857102919868
8764	kf	1	1.0
8764	kf	2	0.5347243237089013
8764	kf	3	0.051389175197877904
8765	kd	0	
8765	kd	1	
8765	kd	2	
8765	kd	3	
8765	kd	4	
8765	kd	5	
8765	kd	6	
8765	kd	7	
8765	kf	0	0.378892434716272
8765	kf	1	0.34634542341845415
8765	kf	2	0.4755953706880819
8765	kf	3	0.0647846603189378
8765	kf	4	0.9736118608145569
8765	kf	5	1.0
8765	kf	6	0.8785449657932415
8765	kf	7	0.531094023264978
8766	kd	0	
8766	kd	1	
8766	kd	2	
8766	kd	3	
8766	kd	4	
8766	kf	0	0.0170607471256924
8766	kf	1	1.0
8766	kf	2	0.8265194544767576
8766	kf	3	0.21283331663469418
8766	kf	4	0.07357533289860481
8767	kd	0	
8767	kd	1	
8767	kd	2	
8767	kd	3	
8767	kd	4	
8767	kf	0	1.0
8767	kf	1	0.12004203401477695
8767	kf	2	0.4139193299215895
8767	kf	3	0.6468785413475454
8767	kf	4	0.6170902688096803
8768	kd	0	
8768	kd	1	
8768	kd	2	
8768	kd	3	
8768	kd	4	
8768	kd	5	
8768	kd	6	
8768	kf	0	0.35391055936678734
8768	kf	1	0.20102222255930893
8768	kf	2	1.0
8768	kf	3	0.453668545354477
8768	kf	4	0.2363495637135074
8768	kf	5	0.7368149188200553
8768	kf	6	0.9231475426512796
8769	kd	0	
8769	kd	1	
8769	kd	2	
8769	kd	3	
8769	kd	4	
8769	kf	0	0.5861390118415943
8769	kf	1	1.0
8769	kf	2	0.06672972508603013
8769	kf	3	0.6327015460788161
8769	kf	4	0.24700505607379167
8770	kd	0	
8770	kd	1	
8770	kd	2	
8770	kd	3	
8770	kd	4	
8770	kd	5	
8770	kd	6	
8770	kd	7	
8770	kd	8	
8770	kd	9	
8770	kd	10	
8770	kf	0	0.7365360971458148
8770	kf	1	0.16753659486827485
8770	kf	2	0.6486235507142218
8770	kf	3	0.8849604875353322
8770	kf	4	0.6652374040426221
8770	kf	5	0.0855485846754061
8770	kf	6	0.6702402545544561
8770	kf	7	0.6056576040023436
8770	kf	8	0.05614809413270352
8770	kf	9	1.0
8770	kf	10	0.8117959538962294
8771	kd	0	
8771	kd	1	
8771	kd	2	
8771	kd	3	
8771	kd	4	
8771	kf	0	1.0
8771	kf	1	0.3573644627955561
8771	kf	2	0.7244969684931821
8771	kf	3	0.4186790854082407
8771	kf	4	0.42582182516711775
8772	kd	0	
8772	kd	1	
8772	kd	2	
8772	kd	3	
8772	kd	4	
8772	kd	5	
8772	kd	6	
8772	kf	0	0.10657890983937601
8772	kf	1	0.35089813621855487
8772	kf	2	0.5259786679417079
8772	kf	3	0.4242718746547756
8772	kf	4	0.4168731942479872
8772	kf	5	0.47807175991477663
8772	kf	6	1.0
8773	kd	0	
8773	kd	1	
8773	kd	2	
8773	kf	0	0.032097586899400087
8773	kf	1	0.027469128758131896
8773	kf	2	1.0
8774	kd	0	
8774	kd	1	
8774	kd	2	
8774	kd	3	
8774	kd	4	
8774	kd	5	
8774	kd	6	
8774	kd	7	
8774	kd	8	
8774	kf	0	0.8396509486221412
8774	kf	1	0.7885425633069149
8774	kf	2	0.553551528813174
8774	kf	3	0.44249261470775436
8774	kf	4	1.0
8774	kf	5	0.03739604629938571
8774	kf	6	0.3856006719656017
8774	kf	7	0.10175643768839236
8774	kf	8	0.18510937824405563
8775	kd	0	
8775	kd	1	
8775	kd	2	
8775	kd	3	
8775	kd	4	
8775	kd	5	
8775	kd	6	
8775	kd	7	
8775	kd	8	
8775	kd	9	
8775	kd	10	
8775	kf	0	0.8377371922211148
8775	kf	1	0.4583305711110036
8775	kf	2	0.035629661515536225
8775	kf	3	0.7587078020440247
8775	kf	4	0.6248059566108758
8775	kf	5	0.8428970903487837
8775	kf	6	0.10009258695620209
8775	kf	7	0.22572306503206732
8775	kf	8	0.725615361830074
8775	kf	9	1.0
8775	kf	10	0.44059739940994935
8776	kd	0	
8776	kd	1	
8776	kd	2	
8776	kf	0	1.0
8776	kf	1	0.5026208410146389
8776	kf	2	0.7452857509956974
8777	kd	0	
8777	kd	1	
8777	kd	2	
8777	kd	3	
8777	kd	4	
8777	kf	0	0.041542953951387504
8777	kf	1	0.33718979682819306
8777	kf	2	0.5228662691206418
8777	kf	3	0.15683858345022195
8777	kf	4	1.0
8778	kd	0	
8778	kd	1	
8778	kd	2	
8778	kd	3	
8778	kf	0	0.5906189894961956
8778	kf	1	0.9487041434650657
8778	kf	2	0.3783260720975364
8778	kf	3	1.0
8779	kd	0	
8779	kd	1	
8779	kd	2	
8779	kf	0	1.0
8779	kf	1	0.6208235694440231
8779	kf	2	0.04793119286193369
8780	kd	0	
8780	kd	1	
8780	kd	2	
8780	kd	3	
8780	kd	4	
8780	kd	5	
8780	kd	6	
8780	kd	7	
8780	kd	8	
8780	kd	9	
8780	kf	0	0.8682848501985996
8780	kf	1	0.2991146438527153
8780	kf	2	0.5447023547994843
8780	kf	3	1.0
8780	kf	4	0.8927496307053866
8780	kf	5	0.8879192602253382
8780	kf	6	0.9343912875590529
8780	kf	7	0.2054261744918693
8780	kf	8	0.2663349097854988
8780	kf	9	0.5699396746479866
8781	kd	0	
8781	kd	1	
8781	kd	2	
8781	kd	3	
8781	kd	4	
8781	kd	5	
8781	kd	6	
8781	kd	7	
8781	kf	0	0.10965435351013798
8781	kf	1	0.7042333591509802
8781	kf	2	0.7872755505166582
8781	kf	3	0.7594904780020031
8781	kf	4	0.30329932362157336
8781	kf	5	0.874522574516009
8781	kf	6	1.0
8781	kf	7	0.9972053374871077
8782	kd	0	
8782	kd	1	
8782	kd	2	
8782	kd	3	
8782	kd	4	
8782	kd	5	
8782	kd	6	
8782	kd	7	
8782	kd	8	
8782	kd	9	
8782	kf	0	0.27557821276962535
8782	kf	1	0.04347893879012736
8782	kf	2	0.6641521294510603
8782	kf	3	0.5480771498725577
8782	kf	4	0.5358048020649199
8782	kf	5	0.5615200319542831
8782	kf	6	0.36424329017643925
8782	kf	7	1.0
8782	kf	8	0.008586825915290808
8782	kf	9	0.4667779595486634
8783	kd	0	
8783	kd	1	
8783	kd	2	
8783	kf	0	0.03272820794336338
8783	kf	1	1.0
8783	kf	2	0.2091340763732455
8784	kd	0	
8784	kd	1	
8784	kd	2	
8784	kd	3	
8784	kf	0	0.1259811954596399
8784	kf	1	0.9692759276052566
8784	kf	2	1.0
8784	kf	3	0.13595386689021552
8785	kd	0	
8785	kd	1	
8785	kd	2	
8785	kd	3	
8785	kd	4	
8785	kd	5	
8785	kf	0	0.604814948594485
8785	kf	1	0.09033643810899296
8785	kf	2	0.8219523723870332
8785	kf	3	0.1793124583893516
8785	kf	4	0.727748678157503
8785	kf	5	1.0
8786	kd	0	
8786	kd	1	
8786	kf	0	1.0
8786	kf	1	0.08566522368787426
8787	kd	0	
8787	kd	1	
8787	kd	2	
8787	kd	3	
8787	kd	4	
8787	kd	5	
8787	kd	6	
8787	kd	7	
8787	kd	8	
8787	kf	0	0.4274757357905996
8787	kf	1	0.9258758316624633
8787	kf	2	0.5575010005921143
8787	kf	3	0.001449643954653408
8787	kf	4	0.2187948300186969
8787	kf	5	1.0
8787	kf	6	0.8962389330591495
8787	kf	7	0.6714780730968861
8787	kf	8	0.312476491882291
8788	kd	0	
8788	kd	1	
8788	kd	2	
8788	kf	0	0.34859745692963395
8788	kf	1	1.0
8788	kf	2	0.9464283083164338
8789	kd	0	
8789	kd	1	
8789	kd	2	
8789	kd	3	
8789	kd	4	
8789	kd	5	
8789	kd	6	
8789	kd	7	
8789	kd	8	
8789	kf	0	0.2792523033798606
8789	kf	1	1.0
8789	kf	2	0.11596387577422539
8789	kf	3	0.15440532736747498
8789	kf	4	0.541719249472353
8789	kf	5	0.6944112679555965
8789	kf	6	0.5465555294817913
8789	kf	7	0.07251994376085821
8789	kf	8	0.3819129296022044
8790	kd	0	
8790	kd	1	
8790	kd	2	
8790	kd	3	
8790	kd	4	
8790	kd	5	
8790	kf	0	0.9963089605280464
8790	kf	1	0.41956715240497044
8790	kf	2	0.6455416229906722
8790	kf	3	0.9546443638665779
8790	kf	4	0.28365269481339817
8790	kf	5	1.0
8791	kd	0	
8791	kd	1	
8791	kd	2	
8791	kd	3	
8791	kd	4	
8791	kd	5	
8791	kd	6	
8791	kf	0	0.5129348974657039
8791	kf	1	0.3030318149025624
8791	kf	2	0.6259433131806659
8791	kf	3	1.0
8791	kf	4	0.9544856456477692
8791	kf	5	0.378573502527677
8791	kf	6	0.7169543878418494
8792	kd	0	
8792	kd	1	
8792	kd	2	
8792	kd	3	
8792	kd	4	
8792	kf	0	0.009681196090420079
8792	kf	1	1.0
8792	kf	2	0.40800427423194996
8792	kf	3	0.16242735388318025
8792	kf	4	0.37189597488227427
8793	kd	0	
8793	kd	1	
8793	kd	2	
8793	kd	3	
8793	kd	4	
8793	kd	5	
8793	kd	6	
8793	kd	7	
8793	kd	8	
8793	kd	9	
8793	kd	10	
8793	kd	11	
8793	kf	0	0.8552301696187394
8793	kf	1	0.8537278405378195
8793	kf	2	0.03773146084433591
8793	kf	3	0.5000617254453426
8793	kf	4	0.48265781886367476
8793	kf	5	0.5388212745519859
8793	kf	6	0.8684097093012878
8793	kf	7	0.521573556497319
8793	kf	8	1.0
8793	kf	9	0.4941679493836856
8793	kf	10	0.9254752008767788
8793	kf	11	0.6713893448122887
8794	kd	0	
8794	kd	1	
8794	kd	2	
8794	kd	3	
8794	kd	4	
8794	kd	5	
8794	kd	6	
8794	kd	7	
8794	kd	8	
8794	kd	9	
8794	kf	0	0.2342819569287311
8794	kf	1	0.880167475615852
8794	kf	2	0.530460635884171
8794	kf	3	0.46933996141737405
8794	kf	4	0.6600406894080301
8794	kf	5	0.0009092054708415253
8794	kf	6	1.0
8794	kf	7	0.03269673001388057
8794	kf	8	0.2085298500849506
8794	kf	9	0.08391769035291935
8795	kd	0	
8795	kd	1	
8795	kd	2	
8795	kf	0	1.0
8795	kf	1	0.6455832731256742
8795	kf	2	0.38653671368647285
8796	kd	0	
8796	kd	1	
8796	kd	2	
8796	kd	3	
8796	kd	4	
8796	kd	5	
8796	kd	6	
8796	kd	7	
8796	kd	8	
8796	kd	9	
8796	kd	10	
8796	kd	11	
8796	kf	0	0.1156640530369102
8796	kf	1	0.42029972593890286
8796	kf	2	0.7596535008547926
8796	kf	3	0.681310443973429
8796	kf	4	0.4587076116339788
8796	kf	5	0.7382716643823316
8796	kf	6	0.1672241101353972
8796	kf	7	0.154314235883898
8796	kf	8	0.5742195524102499
8796	kf	9	0.6177518581017941
8796	kf	10	1.0
8796	kf	11	0.009494192865569564
8797	kd	0	
8797	kd	1	
8797	kd	2	
8797	kd	3	
8797	kf	0	0.15315729747146964
8797	kf	1	0.001846314011451681
8797	kf	2	1.0
8797	kf	3	0.24184418636086624
8798	kd	0	
8798	kd	1	
8798	kd	2	
8798	kd	3	
8798	kd	4	
8798	kd	5	
8798	kd	6	
8798	kd	7	
8798	kf	0	1.0
8798	kf	1	0.939199522384139
8798	kf	2	0.9194427693962268
8798	kf	3	0.16237140745805842
8798	kf	4	0.2888602784420164
8798	kf	5	0.5172393827516247
8798	kf	6	0.43741428829724177
8798	kf	7	0.5644755338005266
8799	kd	0	
8799	kd	1	
8799	kd	2	
8799	kd	3	
8799	kd	4	
8799	kd	5	
8799	kd	6	
8799	kd	7	
8799	kd	8	
8799	kf	0	0.2186992766173075
8799	kf	1	0.7534371523060663
8799	kf	2	0.08173572719938021
8799	kf	3	0.14673396147233023
8799	kf	4	1.0
8799	kf	5	0.7467412796939528
8799	kf	6	0.7582228989415387
8799	kf	7	0.6169455085753148
8799	kf	8	0.15638045115497673
8800	kd	0	
8800	kd	1	
8800	kd	2	
8800	kd	3	
8800	kd	4	
8800	kd	5	
8800	kd	6	
8800	kf	0	0.7888602869491459
8800	kf	1	0.9838162457895774
8800	kf	2	0.9206515796854694
8800	kf	3	0.11552498546034642
8800	kf	4	0.7972071187045088
8800	kf	5	0.17864379050119747
8800	kf	6	1.0
8801	kd	0	
8801	kd	1	
8801	kd	2	
8801	kd	3	
8801	kd	4	
8801	kd	5	
8801	kd	6	
8801	kf	0	1.0
8801	kf	1	0.9518971025945551
8801	kf	2	0.11406804772545173
8801	kf	3	0.6113609987994765
8801	kf	4	0.6390751746064044
8801	kf	5	0.5093374483780455
8801	kf	6	0.889784462438945
8802	kd	0	
8802	kd	1	
8802	kd	2	
8802	kd	3	
8802	kd	4	
8802	kd	5	
8802	kd	6	
8802	kd	7	
8802	kd	8	
8802	kf	0	0.2549657302837291
8802	kf	1	0.04885134333925846
8802	kf	2	0.9168892778801773
8802	kf	3	0.836603237641187
8802	kf	4	0.6408792222518229
8802	kf	5	0.9562707985568178
8802	kf	6	0.41420081121222924
8802	kf	7	0.6397024811466324
8802	kf	8	1.0
8803	kd	0	
8803	kd	1	
8803	kd	2	
8803	kd	3	
8803	kd	4	
8803	kd	5	
8803	kd	6	
8803	kd	7	
8803	kd	8	
8803	kd	9	
8803	kd	10	
8803	kd	11	
8803	kf	0	0.012537367423490391
8803	kf	1	0.6778576964210707
8803	kf	2	0.5501188570104446
8803	kf	3	0.15783257042149232
8803	kf	4	0.7698088172338167
8803	kf	5	0.892417636171888
8803	kf	6	0.2487358222418265
8803	kf	7	0.3242330840160115
8803	kf	8	0.04257391519458517
8803	kf	9	0.08289551011521556
8803	kf	10	1.0
8803	kf	11	0.9025685399087011
8804	kd	0	
8804	kd	1	
8804	kd	2	
8804	kd	3	
8804	kd	4	
8804	kd	5	
8804	kd	6	
8804	kd	7	
8804	kd	8	
8804	kd	9	
8804	kd	10	
8804	kf	0	0.07743585950259127
8804	kf	1	1.0
8804	kf	2	0.42198306989720125
8804	kf	3	0.48641381731529004
8804	kf	4	0.9875487740536701
8804	kf	5	0.7735755370783766
8804	kf	6	0.6543049801781109
8804	kf	7	0.5967305801070051
8804	kf	8	0.978020767635822
8804	kf	9	0.36506980155973107
8804	kf	10	0.6207994001776116
8805	kd	0	
8805	kd	1	
8805	kd	2	
8805	kd	3	
8805	kd	4	
8805	kd	5	
8805	kd	6	
8805	kf	0	1.0
8805	kf	1	0.8517895121551639
8805	kf	2	0.08224210121885696
8805	kf	3	0.23880268027772025
8805	kf	4	0.7444158046301416
8805	kf	5	0.6404755338906069
8805	kf	6	0.7109234538099228
8806	kd	0	
8806	kd	1	
8806	kd	2	
8806	kd	3	
8806	kd	4	
8806	kd	5	
8806	kd	6	
8806	kd	7	
8806	kd	8	
8806	kf	0	0.2290207934963499
8806	kf	1	0.43899188968013775
8806	kf	2	0.8364854051856531
8806	kf	3	0.977454590485571
8806	kf	4	0.19302050125694886
8806	kf	5	1.0
8806	kf	6	0.1109930575066924
8806	kf	7	0.7536332479392982
8806	kf	8	0.2507770274939157
8807	kd	0	
8807	kd	1	
8807	kd	2	
8807	kd	3	
8807	kf	0	0.6427603062431273
8807	kf	1	0.5373043291465125
8807	kf	2	0.8747089444424244
8807	kf	3	1.0
8808	kd	0	
8808	kd	1	
8808	kd	2	
8808	kd	3	
8808	kd	4	
8808	kd	5	
8808	kd	6	
8808	kd	7	
8808	kd	8	
8808	kf	0	0.0126578217540016
8808	kf	1	1.0
8808	kf	2	0.7955545882855162
8808	kf	3	0.718700899453044
8808	kf	4	0.8122282475737413
8808	kf	5	0.6292204381981246
8808	kf	6	0.030802269179563364
8808	kf	7	0.46787611964066006
8808	kf	8	0.5016270973579428
8809	kd	0	
8809	kd	1	
8809	kd	2	
8809	kd	3	
8809	kd	4	
8809	kd	5	
8809	kd	6	
8809	kd	7	
8809	kd	8	
8809	kd	9	
8809	kd	10	
8809	kd	11	
8809	kf	0	0.2694472261674573
8809	kf	1	0.43173766189529583
8809	kf	2	0.6835709225714621
8809	kf	3	0.3909286002372216
8809	kf	4	0.6513628612231144
8809	kf	5	0.49065439116218257
8809	kf	6	0.5148235690272717
8809	kf	7	0.7707063551150428
8809	kf	8	1.0
8809	kf	9	0.6839888458355599
8809	kf	10	0.46665021011443136
8809	kf	11	0.8324692145095285
8810	kd	0	
8810	kd	1	
8810	kd	2	
8810	kd	3	
8810	kd	4	
8810	kd	5	
8810	kd	6	
8810	kd	7	
8810	kd	8	
8810	kd	9	
8810	kd	10	
8810	kd	11	
8810	kf	0	0.32009352643266664
8810	kf	1	0.6422991621241186
8810	kf	2	0.5319736253704253
8810	kf	3	0.9609176699843858
8810	kf	4	0.40942136921216543
8810	kf	5	0.1838092540023244
8810	kf	6	0.6233639862149233
8810	kf	7	0.04646324551147771
8810	kf	8	0.4505238207161895
8810	kf	9	1.0
8810	kf	10	0.8705084596716637
8810	kf	11	0.3071320503194343
8811	kd	0	
8811	kd	1	
8811	kd	2	
8811	kd	3	
8811	kd	4	
8811	kd	5	
8811	kd	6	
8811	kd	7	
8811	kd	8	
8811	kd	9	
8811	kd	10	
